ISTAT,TOPONIMO,COD_N,DEC,SIGLA,DCC,geometry
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,874910800
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,625645383
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,587647257
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,629212473
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,554642928
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,912932395
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,530924032
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,322313880
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,651135804
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,262753793
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,904996370
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,805120415
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,211265567
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,618058246
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,163766904
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,555893842
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,663518927
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,913011204
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,551469721
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,419591269
1272,Torino,"1,1",Residenziale - consolidato,R1V,2008/04/01-61,686311692
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,860709309
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,930076301
1272,Torino,"1,1",Residenziale - consolidato,R8,2008/04/01-61,763552443
1272,Torino,"1,1",Residenziale - consolidato,R6,2008/04/01-61,583423455
1272,Torino,"1,1",Residenziale - consolidato,R6,2008/04/01-61,805119024
1272,Torino,"1,1",Residenziale - consolidato,R7,2008/04/01-61,164563741
1272,Torino,"1,1",Residenziale - consolidato,R8,2008/04/01-61,435913936
1272,Torino,"1,1",Residenziale - consolidato,R8,2008/04/01-61,426463290
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,211143999
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,821321560
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,438593991
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,328285883
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,637135881
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,278040125
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,398664616
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,918405694
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,732698077
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,739614921
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,272025126
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,601711464
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,231292558
1272,Torino,"1,1",Residenziale - consolidato,M1,2011/02/28-032 P,903917488
1272,Torino,"1,1",Residenziale - consolidato,R1V,2008/04/01-61,441514000
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,695161469
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,861944581
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,323724840
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,677943341
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,653644343
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,887250653
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,866666418
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,817013392
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,415819257
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,485930065
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,883737857
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,767661829
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,323502635
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,837320402
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,858748513
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,808125046
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,994048005
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,332502923
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,626009963
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,644836892
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,154169390
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,232153363
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,911640036
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,906262551
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,375787144
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,514749385
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,875047697
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,218862793
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,789729782
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,810425602
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,301480810
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,665606967
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,191503454
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,595552707
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,823960061
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,558800292
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,394845281
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,931026928
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,933488981
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,168463996
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,433405219
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,163291500
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,870121220
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,535104183
1272,Torino,"1,1",Residenziale - consolidato,R9,2008/04/01-61,758655415
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,371271993
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,174282324
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,661428301
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,133004320
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,934692295
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,617685510
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,621415544
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,571097756
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,719648461
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,726246527
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,147120122
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,639416704
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,825852526
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,353594405
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,753684279
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,484536750
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,916618609
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,563091430
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,641260144
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,223792204
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,357449216
1272,Torino,"1,1",Residenziale - consolidato,R7,2008/04/01-61,628716830
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,968887662
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,698592028
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,321988988
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,870735412
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,829848081
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,460263984
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,585149040
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,200763135
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,270610366
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,831056658
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,312364806
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,862659008
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,286210620
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,958808453
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,771235494
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,920613157
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,193751804
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,362796366
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,137203788
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,763867893
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,232684488
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,650406203
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,638468705
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,468699587
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,865626176
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,869519913
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,986985816
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,282606284
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,456699999
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,649894555
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,572193429
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,873086434
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,985721036
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,678311392
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,952013416
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,813961195
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,316030967
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,346902372
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,561711275
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,665884134
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,771379930
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,711815331
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,675359172
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,944498114
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,292976473
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,200257952
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,696931991
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,859641119
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,841674719
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,907964795
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,128475323
1272,Torino,"1,1",Residenziale - consolidato,R9,2008/04/01-61,252068802
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,782240130
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,636260097
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,861320457
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,250352985
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,136733157
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,128143424
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,462981485
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,519931964
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,422272501
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,176203735
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,187153964
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,778729669
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,694787564
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,991671936
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,817145951
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,909327122
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,104842260
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,643549984
1272,Torino,"1,1",Residenziale - consolidato,R8TE,2008/04/01-61,664106303
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,706361326
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,334209937
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,599509660
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,880576095
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,959642603
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,122601800
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,526131787
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,617173620
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,388423494
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,412799304
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,535061847
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,445633789
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,310318031
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,639412719
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,993785602
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,894958136
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,649562191
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,261586922
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,454983345
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,899091209
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,463622246
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,593197039
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,696799573
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,934325035
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,994599614
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,515424904
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,107869055
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,332542743
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,632446855
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,266079721
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,695569169
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,792448275
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,610700941
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,887623913
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,643722235
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,275088675
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,642256508
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,381587948
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,596850598
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,262261045
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,842642986
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,660905535
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,802090829
1272,Torino,"1,1",Residenziale - consolidato,R9,2008/04/01-61,876806203
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,681336080
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,713673035
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,497002785
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,812326249
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,847825299
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,491935059
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,891762664
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,296523412
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,518475802
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,517320348
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,157608510
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,117142855
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,862664282
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,751700077
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,699910208
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,772411871
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,132234614
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,615513118
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,563865300
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,668903682
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,737011056
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,849000744
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,193575298
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,678913491
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,320922555
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,902315533
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,641136752
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,186720184
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,518233529
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,609317248
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,401384607
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,698517099
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,287442784
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,746840905
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,130054829
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,164329885
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,191603486
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,506319995
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,288386563
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,261900711
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,218133870
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,107870424
